1;SHITOMASI;BRISK;12.3655;-0.257375
2;SHITOMASI;BRISK;13.1487;-0.304814
3;SHITOMASI;BRISK;16.3532;-0.289829
4;SHITOMASI;BRISK;14.322;-0.254025
5;SHITOMASI;BRISK;13.4379;-0.248443
6;SHITOMASI;BRISK;13.6813;-0.311609
7;SHITOMASI;BRISK;13.7564;-0.315604
8;SHITOMASI;BRISK;12.2138;-0.353539
9;SHITOMASI;BRISK;11.9303;-0.289929
10;SHITOMASI;BRISK;11.8244;-0.307799
11;SHITOMASI;BRISK;9.23863;-0.303292
12;SHITOMASI;BRISK;9.51438;-0.4347
