1;FAST;BRIEF;13.1487;-0.870852
2;FAST;BRIEF;14.322;-2.34965
3;FAST;BRIEF;12.8893;-27.1753
4;FAST;BRIEF;13.4379;26.3743
5;FAST;BRIEF;13.6813;-70.9066
6;FAST;BRIEF;13.7564;82.4271
7;FAST;BRIEF;12.2138;-10.1596
8;FAST;BRIEF;11.9303;188.085
9;FAST;BRIEF;11.8244;17.6755
10;FAST;BRIEF;9.23863;21.5684
11;FAST;BRIEF;9.51438;47.5518
12;FAST;BRIEF;8.32446;24.892
