1;FAST;FREAK;13.1487;-0.416538
2;FAST;FREAK;12.8893;-0.500208
3;FAST;FREAK;13.4379;-0.460105
4;FAST;FREAK;13.6813;-0.538494
5;FAST;FREAK;13.7564;-0.513873
6;FAST;FREAK;12.2138;-0.674947
7;FAST;FREAK;11.9303;-0.511671
8;FAST;FREAK;11.8244;-0.657015
9;FAST;FREAK;9.23863;-0.772071
10;FAST;FREAK;9.51438;-0.698496
11;FAST;FREAK;8.32446;-0.573576
